,score,sentiment
2017-08-12 13:21:33,7,0.5859
2017-08-12 13:21:37,8,0.5538
2017-08-12 13:25:54,7,0.5574
2017-08-12 13:26:53,8,0.0
2017-08-12 13:27:49,8,0.0
2017-08-12 13:28:24,7,-0.5559
2017-08-12 13:29:39,7,0.6581
2017-08-12 13:32:39,7,0.9148
2017-08-12 13:35:54,7,0.1027
2017-08-12 13:36:23,8,0.0
2017-08-12 13:38:15,8,0.0
2017-08-12 13:42:34,7,0.4939
2017-08-12 13:45:17,7,-0.4404
2017-08-12 13:47:35,7,-0.4404
2017-08-12 13:47:41,8,0.3612
2017-08-12 13:47:48,7,0.0
2017-08-12 13:50:02,8,0.3612
2017-08-12 13:51:07,9,0.6369
2017-08-12 13:51:57,6,0.4404
2017-08-12 13:54:46,8,0.0
2017-08-12 13:54:51,8,0.4168
2017-08-12 13:55:54,7,0.0
2017-08-12 13:57:29,6,-0.34
2017-08-12 13:59:05,7,0.0
2017-08-12 13:59:17,8,0.4939
2017-08-12 13:59:50,7,0.3818
2017-08-12 14:00:10,6,0.2023
2017-08-12 14:00:43,7,0.6249
2017-08-12 14:02:41,5,0.0989
2017-08-12 14:02:46,6,0.0
2017-08-12 14:02:56,7,0.0
2017-08-12 14:03:57,9,0.6124
2017-08-12 14:06:06,6,-0.5994
2017-08-12 14:06:32,5,-0.296
2017-08-12 14:06:32,7,0.5859
2017-08-12 14:07:01,7,0.0
2017-08-12 14:08:14,6,0.0
2017-08-12 14:08:43,6,0.3716
2017-08-12 14:11:32,7,0.0
2017-08-12 14:12:13,6,0.0
2017-08-12 14:13:36,6,0.9349
2017-08-12 14:16:34,9,0.0
2017-08-12 14:18:20,6,-0.7906
2017-08-12 14:23:26,7,0.0
2017-08-12 14:23:33,7,0.4404
2017-08-12 14:23:57,7,0.0
2017-08-12 14:24:06,7,0.0
2017-08-12 14:24:15,7,0.0
2017-08-12 14:24:20,6,0.4019
2017-08-12 14:24:23,7,0.0
2017-08-12 14:24:31,7,0.0
2017-08-12 14:25:13,8,-0.839
2017-08-12 14:25:15,7,0.8442
2017-08-12 14:25:16,6,0.0
2017-08-12 14:25:38,7,-0.6808
2017-08-12 14:25:44,7,0.0
2017-08-12 14:26:30,6,0.1027
2017-08-12 14:27:01,6,0.3078
2017-08-12 14:28:08,7,-0.4215
2017-08-12 14:30:00,6,0.0
2017-08-12 14:28:25,18,-0.8225
2017-08-12 12:51:30,12,0.0534
2017-08-12 13:18:50,13,0.0
2017-08-12 14:28:20,12,-0.5859
2017-08-12 13:21:30,18,-0.6939
2017-08-12 14:24:54,18,0.5954
2017-08-12 13:29:38,12,-0.8323
2017-08-12 13:37:46,13,-0.5803
2017-08-12 14:16:30,12,-0.7555
2017-08-12 12:29:08,6,0.8532
2017-08-12 12:32:45,6,0.0
2017-08-12 12:38:46,4,-0.5423
2017-08-12 12:39:01,6,0.0
2017-08-12 12:39:20,6,0.0
2017-08-12 12:39:34,5,-0.3818
2017-08-12 12:40:13,5,-0.5574
2017-08-12 12:40:36,6,-0.8407
2017-08-12 12:40:45,5,0.0
2017-08-12 12:41:05,5,0.5267
2017-08-12 12:41:27,7,0.2008
2017-08-12 12:43:08,7,0.0
2017-08-12 12:44:23,8,-0.7269
2017-08-12 12:47:35,6,-0.1179
2017-08-12 12:48:07,5,0.6597
2017-08-12 12:48:45,6,0.4019
2017-08-12 12:49:03,6,0.4404
2017-08-12 12:51:58,7,0.0
2017-08-12 12:52:41,7,0.4336
2017-08-12 12:52:46,6,0.0
2017-08-12 12:53:04,5,-0.7816
2017-08-12 12:53:14,6,0.0
2017-08-12 12:55:47,5,-0.6901
2017-08-12 12:55:49,6,-0.5423
2017-08-12 12:56:08,5,-0.5267
2017-08-12 12:58:43,5,0.4716
2017-08-12 12:59:28,6,-0.5423
2017-08-12 13:00:38,7,-0.7096
2017-08-12 13:06:17,6,0.0
2017-08-12 13:09:51,6,0.0
2017-08-12 13:11:43,6,0.0
2017-08-12 13:12:00,7,0.0
2017-08-12 13:12:06,5,-0.1779
2017-08-12 13:12:25,7,-0.1531
2017-08-12 13:12:45,6,0.2023
2017-08-12 13:14:17,5,0.7269
2017-08-12 13:14:39,6,0.25
2017-08-12 13:14:46,6,-0.4019
2017-08-12 13:15:27,5,0.296
