,score,sentiment
2017-08-19 16:22:00,8,0.32
2017-08-19 16:22:42,7,-0.3182
2017-08-19 16:25:36,8,0.0
2017-08-19 16:25:47,7,0.6908
2017-08-19 16:25:56,8,0.4195
2017-08-19 16:26:34,6,-0.34
2017-08-19 16:28:51,6,0.0
2017-08-19 16:29:21,8,0.0
2017-08-19 16:30:13,7,0.0
2017-08-19 16:31:22,8,0.8807
2017-08-19 16:32:13,7,0.0
2017-08-19 16:34:43,7,0.5423
2017-08-19 16:36:38,7,-0.128
2017-08-19 16:36:41,8,0.0
2017-08-19 16:36:53,8,-0.25
2017-08-19 16:42:05,7,0.6369
2017-08-19 16:43:11,7,0.765
2017-08-19 16:43:17,7,0.0
2017-08-19 16:43:52,7,-0.5423
2017-08-19 16:46:06,7,0.3182
2017-08-19 16:46:34,7,0.0
2017-08-19 16:47:45,7,0.714
2017-08-19 16:49:38,8,0.0
2017-08-19 16:50:39,7,-0.5423
2017-08-19 16:52:00,7,0.5983
2017-08-19 16:52:58,7,0.8195
2017-08-19 16:54:37,7,0.4019
2017-08-19 15:50:47,17,0.7351
2017-08-19 15:25:30,12,-0.2247
2017-08-19 16:37:31,12,0.0
2017-08-19 16:49:45,12,0.0
2017-08-19 16:50:39,12,0.0
2017-08-19 15:14:27,6,-0.1689
2017-08-19 15:15:22,6,0.4927
2017-08-19 15:15:41,6,0.3612
2017-08-19 15:16:22,6,0.0
2017-08-19 15:18:47,6,-0.5106
2017-08-19 15:23:27,6,-0.4939
2017-08-19 15:25:22,5,0.0
2017-08-19 15:26:41,6,0.5859
2017-08-19 15:28:05,4,0.0
2017-08-19 15:28:19,6,0.0
2017-08-19 15:28:20,5,0.0
2017-08-19 15:30:26,6,0.0
2017-08-19 15:32:13,6,0.0
2017-08-19 15:32:21,6,0.0772
2017-08-19 15:32:57,6,0.0
2017-08-19 15:33:09,7,-0.3182
2017-08-19 15:34:00,7,-0.0772
2017-08-19 15:35:14,5,0.4404
2017-08-19 15:35:35,6,0.624
2017-08-19 15:35:59,6,0.4404
2017-08-19 15:36:34,7,0.6361
2017-08-19 15:39:26,7,0.0
2017-08-19 15:40:08,6,-0.802
2017-08-19 15:41:51,6,0.0
2017-08-19 15:44:22,6,-0.1406
2017-08-19 15:52:07,6,-0.355
2017-08-19 15:54:19,6,0.34
2017-08-19 15:55:10,6,0.9007
2017-08-19 15:56:59,6,0.0
2017-08-19 15:57:26,7,0.9153
2017-08-19 16:07:32,7,0.0
2017-08-19 16:08:26,6,0.7906
2017-08-19 16:08:49,6,0.296
2017-08-19 16:11:04,6,-0.2023
2017-08-19 16:14:16,5,0.5594
2017-08-19 16:14:44,6,0.0772
2017-08-19 16:18:04,7,-0.6751
2017-08-19 16:18:13,6,0.0
2017-08-19 16:20:15,6,0.0
2017-08-19 16:20:25,6,0.0
2017-08-19 16:20:30,6,0.34
2017-08-19 16:20:54,6,0.2057
2017-08-19 16:26:13,6,-0.296
2017-08-19 16:27:15,6,-0.296
2017-08-19 16:27:41,6,-0.4019
2017-08-19 16:27:52,7,-0.2023
2017-08-19 16:28:41,6,0.0
2017-08-19 16:29:49,6,-0.5859
2017-08-19 16:30:09,7,-0.5859
2017-08-19 16:30:09,7,0.5574
2017-08-19 16:30:12,7,0.0
2017-08-19 16:30:55,6,0.0
2017-08-19 16:31:37,6,0.0
2017-08-19 16:31:40,6,0.3612
2017-08-19 16:32:08,6,-0.1531
2017-08-19 16:32:23,7,0.6037
2017-08-19 16:32:33,7,0.6037
2017-08-19 16:33:04,8,-0.6341
2017-08-19 16:33:24,6,0.0
2017-08-19 16:33:33,6,-0.296
2017-08-19 16:34:07,6,0.0
2017-08-19 16:34:18,6,0.128
2017-08-19 16:38:20,6,0.7269
2017-08-19 16:41:59,6,0.4927
2017-08-19 16:42:58,6,0.5423
2017-08-19 16:43:27,6,0.6249
2017-08-19 16:43:31,6,0.1531
2017-08-19 16:43:34,6,0.2051
2017-08-19 16:46:15,6,0.0
2017-08-19 16:46:29,5,0.2263
2017-08-19 16:46:32,6,-0.5254
2017-08-19 16:46:36,6,0.0
2017-08-19 16:48:01,6,0.0
2017-08-19 16:48:19,6,0.4201
2017-08-19 16:48:22,6,-0.5709
2017-08-19 16:50:31,6,0.0
2017-08-19 16:50:48,6,-0.1132
2017-08-19 16:51:47,6,0.6416
2017-08-19 16:52:13,6,0.6785
2017-08-19 16:56:34,6,0.3455
2017-08-19 16:22:04,13,0.0
2017-08-19 15:31:30,23,0.7351
2017-08-19 16:00:56,16,-0.6956
2017-08-19 15:19:50,11,-0.836
2017-08-19 15:32:16,12,0.0
2017-08-19 16:27:07,9,0.0
2017-08-19 16:30:22,9,0.4404
2017-08-19 14:39:15,5,0.3182
2017-08-19 15:02:49,5,0.0
2017-08-19 15:03:49,5,0.5106
2017-08-19 15:07:25,6,-0.7269
2017-08-19 15:08:04,6,0.2732
2017-08-19 15:08:24,5,-0.0516
2017-08-19 15:11:38,5,0.6705
2017-08-19 15:12:12,4,0.0
2017-08-19 15:15:02,6,-0.2944
2017-08-19 15:15:13,6,0.4877
2017-08-19 15:15:20,4,0.0
2017-08-19 15:15:21,5,0.0
2017-08-19 15:15:22,6,-0.6757
2017-08-19 15:15:58,6,-0.4767
2017-08-19 15:16:07,5,0.5106
2017-08-19 15:16:17,6,-0.296
2017-08-19 15:16:54,6,0.5859
2017-08-19 15:18:17,5,0.4902
2017-08-19 15:21:21,5,0.5106
2017-08-19 15:22:28,5,0.0
2017-08-19 15:22:44,5,0.2263
2017-08-19 15:25:21,6,0.0
2017-08-19 15:26:16,4,0.1779
2017-08-19 15:26:19,5,-0.4215
2017-08-19 15:27:37,7,0.0
2017-08-19 15:27:41,5,-0.4588
2017-08-19 15:27:47,7,0.5719
2017-08-19 15:28:01,5,-0.6771
2017-08-19 15:28:07,6,0.6808
2017-08-19 15:28:42,5,0.9118
2017-08-19 15:28:51,4,0.0
2017-08-19 15:28:59,6,0.0
2017-08-19 15:29:07,5,0.0
2017-08-19 15:29:29,4,0.5859
2017-08-19 15:31:04,5,-0.5423
2017-08-19 15:31:51,5,0.8316
2017-08-19 15:31:54,6,-0.3182
2017-08-19 15:31:56,5,-0.6249
2017-08-19 15:32:48,5,-0.4767
2017-08-19 15:32:51,4,0.0
2017-08-19 15:33:44,5,0.0
2017-08-19 15:34:00,5,0.3612
2017-08-19 15:34:43,4,-0.7351
2017-08-19 15:35:10,4,0.0
2017-08-19 15:36:13,5,0.4741
2017-08-19 15:37:37,5,0.0
2017-08-19 15:37:41,5,0.0
2017-08-19 15:38:30,5,-0.4442
2017-08-19 15:42:50,5,0.0
2017-08-19 15:43:06,5,0.34
2017-08-19 15:43:39,6,-0.4939
2017-08-19 15:45:14,5,0.0
2017-08-19 15:45:35,6,0.6428
2017-08-19 15:45:49,6,-0.5859
2017-08-19 15:52:48,5,-0.3506
2017-08-19 15:53:18,6,0.0
2017-08-19 15:59:10,5,0.8093
2017-08-19 16:08:09,6,0.2732
2017-08-19 16:08:52,5,0.5106
2017-08-19 16:11:00,5,0.8402
2017-08-19 16:13:02,5,-0.3612
2017-08-19 16:13:08,4,0.6166
2017-08-19 16:17:05,5,0.0
2017-08-19 16:17:19,4,-0.3182
2017-08-19 16:17:30,5,0.3724
2017-08-19 16:19:00,5,0.1531
2017-08-19 16:19:49,5,0.5994
2017-08-19 16:19:49,5,0.6249
2017-08-19 16:20:15,5,0.4199
2017-08-19 16:20:21,4,-0.4767
2017-08-19 16:20:37,4,0.8271
2017-08-19 16:24:22,4,0.0
2017-08-19 16:25:50,6,0.5574
2017-08-19 16:26:12,4,0.2263
2017-08-19 16:26:18,6,0.0
2017-08-19 16:27:12,6,-0.4767
2017-08-19 16:28:38,4,0.0258
2017-08-19 16:30:04,4,0.0
2017-08-19 16:30:10,5,0.0
2017-08-19 16:30:11,6,0.0
2017-08-19 16:30:58,5,-0.8074
2017-08-19 16:30:58,5,0.0
2017-08-19 16:31:59,5,-0.296
2017-08-19 16:32:02,5,0.0
2017-08-19 16:32:07,5,0.4404
2017-08-19 16:33:31,6,0.0
2017-08-19 16:33:52,6,0.4019
2017-08-19 16:34:07,4,0.0258
2017-08-19 16:35:43,6,0.2225
2017-08-19 16:37:59,5,0.6597
2017-08-19 16:38:40,5,0.4939
2017-08-19 16:39:15,6,-0.2732
2017-08-19 16:39:42,5,0.3818
2017-08-19 16:39:52,5,0.4404
2017-08-19 16:39:53,5,0.4215
2017-08-19 16:42:16,5,0.5423
2017-08-19 16:42:23,5,0.7096
2017-08-19 16:42:54,5,-0.5423
2017-08-19 16:46:37,5,0.6369
2017-08-19 16:46:57,5,0.0
2017-08-19 16:47:04,5,0.5379
2017-08-19 16:48:04,5,0.5859
2017-08-19 16:48:05,5,0.5859
2017-08-19 16:48:07,5,0.765
2017-08-19 16:48:14,5,0.0
2017-08-19 16:48:35,5,0.25
2017-08-19 16:48:36,5,-0.743
2017-08-19 16:49:15,5,0.0
2017-08-19 16:49:54,5,0.5574
2017-08-19 16:51:35,5,0.0
2017-08-19 16:25:25,10,0.3365
2017-08-19 15:20:43,8,0.7717
2017-08-19 15:29:02,9,0.1513
2017-08-19 15:30:20,8,-0.6966
2017-08-19 15:35:51,8,-0.7104
2017-08-19 15:47:36,7,0.6369
2017-08-19 16:24:57,8,-0.296
2017-08-19 16:25:18,7,-0.7574
2017-08-19 16:31:34,9,0.4215
2017-08-19 16:50:36,8,0.4902
2017-08-19 14:31:55,4,0.508
2017-08-19 14:39:08,3,0.0
2017-08-19 14:42:17,2,0.8462
2017-08-19 14:43:22,4,0.4717
2017-08-19 14:44:18,5,0.7269
2017-08-19 14:57:29,4,0.6124
2017-08-19 15:02:35,3,0.128
2017-08-19 15:05:11,4,0.3612
2017-08-19 15:05:22,3,0.0
2017-08-19 15:06:14,5,-0.4549
2017-08-19 15:06:53,5,0.5379
2017-08-19 15:07:27,5,0.0
2017-08-19 15:07:58,4,0.5279
2017-08-19 15:08:39,5,0.2732
2017-08-19 15:08:48,3,0.0
2017-08-19 15:08:52,5,-0.2263
2017-08-19 15:10:51,4,0.0
2017-08-19 15:12:42,3,0.5994
2017-08-19 15:14:56,4,-0.4153
2017-08-19 15:14:57,3,-0.5574
2017-08-19 15:15:16,3,0.0
2017-08-19 15:15:31,5,0.0
2017-08-19 15:16:18,4,0.4215
2017-08-19 15:16:20,3,-0.296
2017-08-19 15:16:41,3,0.6369
2017-08-19 15:18:04,5,-0.5233
2017-08-19 15:19:18,3,-0.5574
2017-08-19 15:19:45,4,0.8051
2017-08-19 15:20:04,3,0.0
2017-08-19 15:21:50,5,0.4588
2017-08-19 15:22:22,4,-0.4939
2017-08-19 15:22:39,4,-0.3182
2017-08-19 15:22:50,5,0.0
2017-08-19 15:24:17,5,0.6369
2017-08-19 15:27:59,3,0.1027
2017-08-19 15:28:11,5,-0.8126
2017-08-19 15:28:17,4,0.4404
2017-08-19 15:28:34,3,0.5267
2017-08-19 15:28:38,4,0.0
2017-08-19 15:28:45,4,-0.5267
2017-08-19 15:31:31,4,-0.296
2017-08-19 15:32:51,5,0.3729
2017-08-19 15:34:19,4,0.0
2017-08-19 15:34:45,3,0.4404
2017-08-19 15:35:11,4,0.0
2017-08-19 15:35:14,5,-0.5423
2017-08-19 15:35:22,4,0.5719
2017-08-19 15:35:43,4,0.0
2017-08-19 15:35:56,5,0.4215
2017-08-19 15:35:57,4,0.6588
2017-08-19 15:36:19,3,-0.5574
2017-08-19 15:37:43,4,0.0
2017-08-19 15:38:23,3,0.0
2017-08-19 15:42:05,4,0.2748
2017-08-19 15:42:56,4,0.0
2017-08-19 15:43:33,4,-0.6739
2017-08-19 15:45:35,4,-0.5719
2017-08-19 15:45:37,4,0.0
2017-08-19 15:46:18,4,0.0
2017-08-19 15:47:18,4,0.7425
2017-08-19 15:55:24,5,0.6808
2017-08-19 16:00:51,4,0.7906
2017-08-19 16:04:08,4,-0.5972
2017-08-19 16:06:45,5,0.7184
2017-08-19 16:08:26,4,-0.4939
2017-08-19 16:08:34,5,-0.5859
2017-08-19 16:08:36,5,0.0
2017-08-19 16:09:03,3,0.8354
2017-08-19 16:09:41,4,-0.1531
2017-08-19 16:10:12,4,-0.128
2017-08-19 16:10:16,5,0.7906
2017-08-19 16:11:18,4,0.0
2017-08-19 16:13:34,5,-0.4767
2017-08-19 16:13:42,4,-0.34
2017-08-19 16:13:48,5,0.0
2017-08-19 16:13:53,4,-0.4215
2017-08-19 16:13:56,5,0.0
2017-08-19 16:14:30,4,0.3818
2017-08-19 16:16:24,4,-0.2732
2017-08-19 16:17:32,4,0.5574
2017-08-19 16:17:55,4,-0.7096
2017-08-19 16:18:42,3,0.5719
2017-08-19 16:20:09,4,0.6908
2017-08-19 16:20:49,4,-0.2732
2017-08-19 16:20:59,5,0.5777
2017-08-19 16:24:17,4,0.4585
2017-08-19 16:24:40,5,-0.5994
2017-08-19 16:26:54,5,-0.1436
2017-08-19 16:29:13,5,0.0
2017-08-19 16:29:21,3,0.4576
2017-08-19 16:29:24,5,0.0
2017-08-19 16:29:26,4,0.0
2017-08-19 16:29:50,4,0.0
2017-08-19 16:30:03,4,0.0
2017-08-19 16:30:12,3,0.6124
2017-08-19 16:30:19,4,0.8172
2017-08-19 16:30:35,4,0.0
2017-08-19 16:30:35,3,0.0
2017-08-19 16:30:37,5,0.3612
