,score,sentiment
2017-09-19 21:16:37,5,0.6705
2017-09-19 21:17:06,6,0.0444
2017-09-19 21:17:22,6,0.0
2017-09-19 21:17:26,6,-0.5849
2017-09-19 21:18:40,4,0.5188
2017-09-19 21:18:51,7,-0.5859
2017-09-19 21:19:58,6,0.1601
2017-09-19 21:20:03,6,0.0
2017-09-19 21:20:08,6,0.3818
2017-09-19 21:21:30,6,-0.8016
2017-09-19 21:21:54,7,0.0107
2017-09-19 21:21:54,6,0.0
2017-09-19 21:22:33,6,0.6858
2017-09-19 21:23:30,6,0.0
2017-09-19 21:24:21,6,0.0
2017-09-19 21:24:33,5,0.0
2017-09-19 21:24:39,5,0.4031
2017-09-19 21:25:48,5,-0.4606
2017-09-19 21:25:59,7,0.6486
2017-09-19 21:26:32,5,-0.6253
2017-09-19 21:27:19,7,-0.2139
2017-09-19 21:27:47,5,0.6369
2017-09-19 21:28:03,7,-0.3818
2017-09-19 21:28:21,4,0.8555
2017-09-19 21:30:20,6,0.0
2017-09-19 21:30:24,6,-0.4885
2017-09-19 21:32:50,6,0.0
2017-09-19 21:33:52,5,0.4767
2017-09-19 21:37:36,6,0.4588
2017-09-19 21:39:36,4,0.0
2017-09-19 21:40:17,5,0.0
2017-09-19 21:41:46,4,-0.8627
2017-09-19 21:22:24,11,-0.1764
2017-09-19 21:26:55,9,0.7912
2017-09-19 21:14:01,10,-0.0572
2017-09-19 21:27:14,9,0.0
2017-09-19 21:27:15,10,-0.7417
2017-09-19 21:30:07,12,-0.4019
2017-09-19 21:37:28,10,-0.8779
2017-09-19 21:38:04,11,0.7269
2017-09-19 21:39:45,10,0.8381
2017-09-19 19:44:30,5,0.0258
2017-09-19 19:52:29,5,0.0
2017-09-19 19:54:49,6,0.0
2017-09-19 19:55:51,6,-0.4939
2017-09-19 19:57:38,6,0.0
2017-09-19 19:57:46,6,0.6369
2017-09-19 19:58:00,5,-0.5574
2017-09-19 19:58:41,5,0.7964
2017-09-19 20:03:32,4,0.5106
2017-09-19 20:03:52,5,0.4404
2017-09-19 20:04:58,5,0.5994
2017-09-19 20:05:22,5,0.0
2017-09-19 20:05:44,5,-0.296
2017-09-19 20:05:59,5,0.6542
2017-09-19 20:06:09,5,0.0
2017-09-19 20:07:11,4,0.4404
2017-09-19 20:07:11,6,0.8176
2017-09-19 20:08:37,5,0.2023
2017-09-19 20:09:00,5,0.0
2017-09-19 20:09:02,5,0.7579
2017-09-19 20:09:08,4,0.0
2017-09-19 20:09:11,4,0.2023
2017-09-19 20:09:37,6,0.9604
2017-09-19 20:09:41,6,0.0
2017-09-19 20:10:15,4,-0.4215
2017-09-19 20:10:45,4,0.27
2017-09-19 20:10:59,5,0.7964
2017-09-19 20:11:24,4,-0.2263
2017-09-19 20:11:29,4,-0.1779
2017-09-19 20:12:52,4,0.8015
2017-09-19 20:13:01,6,-0.6486
2017-09-19 20:13:38,5,0.3612
2017-09-19 20:13:56,6,0.0
2017-09-19 20:14:11,4,0.7951
2017-09-19 20:16:16,5,-0.7579
2017-09-19 20:16:50,6,-0.796
2017-09-19 20:22:12,5,0.4588
2017-09-19 20:22:57,5,0.4404
2017-09-19 20:24:50,4,-0.4019
2017-09-19 20:25:18,5,0.0
2017-09-19 20:26:37,4,0.0
2017-09-19 20:30:10,5,0.5106
2017-09-19 20:32:09,5,0.0258
2017-09-19 20:33:43,5,0.7783
2017-09-19 20:34:35,5,0.4588
2017-09-19 20:41:17,6,0.0516
2017-09-19 20:41:23,5,0.765
2017-09-19 20:44:14,4,0.5719
2017-09-19 20:48:37,5,-0.5574
2017-09-19 20:49:35,4,0.0
