,score,sentiment
2017-08-27 17:44:10,9,0.6249
2017-08-27 17:44:29,8,-0.6229
2017-08-27 17:46:27,9,0.7964
2017-08-27 17:51:37,8,-0.3818
2017-08-27 17:53:33,9,0.7783
2017-08-27 16:12:15,15,-0.4767
2017-08-27 16:29:48,16,0.6486
2017-08-27 16:56:48,15,0.7644
2017-08-27 16:47:49,20,0.3612
2017-08-27 16:14:40,16,0.0
2017-08-27 16:10:27,7,0.0
2017-08-27 16:11:27,8,0.9001
2017-08-27 16:16:39,7,0.5951
2017-08-27 16:20:23,7,0.0
2017-08-27 16:20:40,8,0.0
2017-08-27 16:21:20,8,0.4215
2017-08-27 16:21:20,7,0.0
2017-08-27 16:22:21,8,0.0
2017-08-27 16:22:47,7,-0.5423
2017-08-27 16:23:06,8,0.3818
2017-08-27 16:23:43,8,0.5773
2017-08-27 16:24:08,7,0.2732
2017-08-27 16:27:34,7,0.0
2017-08-27 16:28:28,7,0.0
2017-08-27 16:28:56,7,-0.6229
2017-08-27 16:33:00,7,0.3612
2017-08-27 16:33:55,7,-0.6908
2017-08-27 16:35:03,8,-0.5423
2017-08-27 16:35:08,7,-0.3818
2017-08-27 16:36:20,7,0.0
2017-08-27 16:36:36,7,0.0
2017-08-27 16:41:44,7,0.0
2017-08-27 16:43:15,7,0.0
2017-08-27 16:43:50,7,0.4404
2017-08-27 16:44:27,6,0.0
2017-08-27 16:44:35,7,0.0
2017-08-27 16:45:30,8,0.4215
2017-08-27 16:46:06,8,-0.5859
2017-08-27 16:46:17,7,0.0
2017-08-27 16:46:29,7,0.5106
2017-08-27 16:53:43,7,0.631
2017-08-27 17:00:12,7,-0.4153
2017-08-27 17:02:22,7,0.0
2017-08-27 17:07:10,8,0.6369
2017-08-27 17:07:10,8,-0.3182
2017-08-27 17:07:31,7,0.0
2017-08-27 17:08:23,7,0.0516
2017-08-27 17:12:01,7,0.0
2017-08-27 17:12:01,7,0.4404
2017-08-27 17:13:22,7,0.7672
2017-08-27 17:13:53,7,0.0
2017-08-27 17:14:07,7,0.0
2017-08-27 17:14:46,8,0.5538
2017-08-27 17:15:06,7,0.0
2017-08-27 17:15:07,7,0.0
2017-08-27 17:15:31,7,-0.3671
2017-08-27 17:15:38,7,0.0
2017-08-27 17:15:55,8,0.4716
2017-08-27 17:19:08,7,0.0
2017-08-27 17:20:23,7,0.25
2017-08-27 17:20:27,7,-0.5859
2017-08-27 17:21:48,7,0.0
2017-08-27 17:22:56,8,0.3182
2017-08-27 17:26:02,7,0.0
2017-08-27 17:30:49,8,-0.2449
2017-08-27 17:32:10,8,0.0
2017-08-27 17:33:12,7,-0.5994
2017-08-27 17:35:27,8,0.0
2017-08-27 17:35:46,7,-0.3595
2017-08-27 17:36:00,7,-0.3164
2017-08-27 17:37:21,7,0.0
2017-08-27 17:38:05,7,-0.1779
2017-08-27 17:38:14,7,0.0
2017-08-27 17:38:58,8,0.3182
2017-08-27 17:40:14,8,0.0
2017-08-27 17:41:54,7,0.6705
2017-08-27 17:42:51,8,0.0
2017-08-27 17:49:36,8,0.0
2017-08-27 17:50:55,7,0.0
2017-08-27 17:51:09,7,0.0
2017-08-27 17:52:26,7,0.0
2017-08-27 17:52:38,7,0.6369
2017-08-27 16:56:27,12,-0.6124
2017-08-27 16:09:28,6,-0.1531
2017-08-27 16:10:13,6,-0.6229
2017-08-27 16:13:11,6,0.5719
2017-08-27 16:14:34,6,0.3182
2017-08-27 16:14:49,5,0.0
2017-08-27 16:16:06,6,-0.2263
2017-08-27 16:16:06,6,0.0
2017-08-27 16:19:32,6,0.0
2017-08-27 16:20:48,5,0.0
2017-08-27 16:20:48,7,0.0
2017-08-27 16:21:27,6,0.1511
2017-08-27 16:23:55,6,-0.2755
2017-08-27 16:26:39,6,0.0
2017-08-27 16:29:10,6,0.0
2017-08-27 16:30:53,7,-0.0049
2017-08-27 16:32:02,6,0.5574
2017-08-27 16:36:18,6,0.2732
2017-08-27 16:36:29,6,0.0
2017-08-27 16:36:35,6,0.8567
2017-08-27 16:40:20,5,0.0
2017-08-27 16:40:52,6,-0.4404
2017-08-27 16:40:53,6,-0.5848
2017-08-27 16:42:16,6,0.8402
2017-08-27 16:42:49,6,0.2023
2017-08-27 16:44:59,5,0.0
2017-08-27 16:45:32,7,0.7845
2017-08-27 16:48:01,6,0.4215
2017-08-27 16:48:12,6,0.0
2017-08-27 16:53:38,6,-0.4754
2017-08-27 16:56:19,7,0.763
2017-08-27 17:07:11,7,0.4588
2017-08-27 17:10:17,6,0.5228
2017-08-27 17:10:27,6,0.0
2017-08-27 17:10:35,6,-0.3252
2017-08-27 17:11:46,6,0.5719
2017-08-27 17:13:11,6,0.0
2017-08-27 17:15:13,6,-0.0516
2017-08-27 17:15:16,6,0.4588
2017-08-27 17:15:27,6,0.0
2017-08-27 17:15:43,6,0.5766
2017-08-27 17:15:44,6,0.6418
2017-08-27 17:15:57,7,0.5423
2017-08-27 17:16:14,6,-0.8683
2017-08-27 17:17:15,6,0.6249
2017-08-27 17:17:18,7,0.0
2017-08-27 17:17:38,6,-0.2815
2017-08-27 17:19:07,6,0.0
2017-08-27 17:19:10,6,0.34
2017-08-27 17:23:31,7,-0.6808
2017-08-27 17:23:39,7,0.0
2017-08-27 17:23:51,6,0.4767
2017-08-27 17:23:57,6,0.1531
2017-08-27 17:25:12,7,0.0
2017-08-27 17:27:18,7,0.8316
2017-08-27 17:27:32,6,0.0
2017-08-27 17:27:58,6,0.6486
2017-08-27 17:28:01,6,-0.7184
2017-08-27 17:29:28,6,0.7351
2017-08-27 17:30:47,7,-0.5423
2017-08-27 17:30:53,7,0.6808
2017-08-27 17:34:27,6,0.3382
2017-08-27 17:35:19,7,0.0
2017-08-27 17:35:35,7,0.0
2017-08-27 17:36:25,5,0.0
2017-08-27 17:36:39,6,0.0772
2017-08-27 17:36:44,6,0.0
2017-08-27 17:36:45,6,0.0
2017-08-27 17:36:55,7,0.5994
2017-08-27 17:36:58,7,0.1149
2017-08-27 17:37:22,7,-0.2003
2017-08-27 17:38:17,6,0.3182
2017-08-27 17:38:34,6,-0.128
2017-08-27 17:42:05,6,0.0772
2017-08-27 17:43:26,7,0.4215
2017-08-27 17:43:29,7,0.9077
2017-08-27 17:44:47,7,0.6369
2017-08-27 17:48:57,6,0.0
2017-08-27 17:49:57,6,0.2732
2017-08-27 17:51:30,6,0.0
2017-08-27 17:53:07,6,0.6124
2017-08-27 17:43:40,12,-0.0772
2017-08-27 17:44:56,11,0.0
2017-08-27 16:23:49,13,0.3612
2017-08-27 16:54:43,10,0.8779
2017-08-27 17:44:14,11,0.6757
2017-08-27 17:46:32,11,0.5859
2017-08-27 16:03:00,6,-0.4767
2017-08-27 16:03:25,5,0.0
