,score,sentiment
2017-09-09 13:14:12,7,0.0
2017-09-09 13:15:21,10,0.0
2017-09-09 13:16:50,8,-0.8073
2017-09-09 13:22:41,11,0.0534
2017-09-09 13:22:48,9,-0.6739
2017-09-09 13:23:21,9,-0.5574
2017-09-09 13:24:58,9,0.4201
2017-09-09 13:25:07,9,0.0276
2017-09-09 13:26:46,9,0.7783
2017-09-09 13:27:26,8,0.6808
2017-09-09 13:31:44,8,0.3818
2017-09-09 13:41:07,9,0.1779
2017-09-09 13:42:04,9,-0.1027
2017-09-09 13:52:35,9,0.0
2017-09-09 13:53:50,10,0.0
2017-09-09 13:54:22,7,0.0
2017-09-09 13:54:45,9,0.0
2017-09-09 13:57:15,9,0.6369
2017-09-09 14:05:18,9,-0.7096
2017-09-09 14:09:06,7,0.4215
2017-09-09 14:19:53,8,-0.34
2017-09-09 14:20:46,9,0.0
2017-09-09 14:25:58,10,0.0
2017-09-09 14:26:02,8,0.5267
2017-09-09 14:27:00,9,0.0
2017-09-09 14:27:19,10,-0.4767
2017-09-09 12:19:16,17,-0.2732
2017-09-09 13:29:29,17,-0.7184
2017-09-09 13:14:37,18,0.0
2017-09-09 14:27:18,16,0.2023
2017-09-09 12:36:31,8,0.8074
2017-09-09 12:37:28,7,0.0
2017-09-09 12:43:24,8,0.0
2017-09-09 12:47:18,9,0.4215
2017-09-09 12:48:25,9,0.0
2017-09-09 12:55:36,9,0.0
2017-09-09 12:56:34,8,0.0
2017-09-09 12:58:39,8,0.5719
2017-09-09 12:59:37,9,0.0
2017-09-09 13:00:00,7,-0.5983
2017-09-09 13:01:49,9,0.3597
2017-09-09 13:02:04,8,0.0
2017-09-09 13:04:11,9,-0.5423
2017-09-09 13:07:54,8,0.0
2017-09-09 13:07:57,9,0.2732
2017-09-09 13:13:12,8,0.0
2017-09-09 13:13:56,8,0.1531
2017-09-09 13:14:25,7,-0.8957
2017-09-09 13:14:35,8,-0.5423
2017-09-09 13:15:32,9,-0.8126
2017-09-09 13:15:50,7,-0.5423
2017-09-09 13:15:53,8,0.6908
2017-09-09 13:16:01,10,-0.5719
2017-09-09 13:16:01,8,0.0
2017-09-09 13:17:38,7,0.5106
2017-09-09 13:20:20,6,-0.4576
2017-09-09 13:22:32,8,-0.6146
2017-09-09 13:26:58,10,0.0
2017-09-09 13:27:07,7,-0.3869
2017-09-09 13:48:37,9,0.3612
2017-09-09 13:49:47,8,0.6369
2017-09-09 13:51:11,8,-0.5719
2017-09-09 13:51:15,6,-0.0772
2017-09-09 13:52:24,8,-0.296
2017-09-09 13:53:00,10,-0.25
